Date,Discharge,flood runoff,daily runoff,weekly runoff,Flood
22-Jul-10,4657,0,1.55,10.99,0
23-Jul-10,3456,0,1.15,10.8,0
24-Jul-10,1416,0,0.47,9.68,0
25-Jul-10,1359,0,0.45,8.75,0
26-Jul-10,2282,0,0.76,7.88,0
27-Jul-10,1951,0,0.65,6.76,0
28-Jul-10,3319,0,1.11,6.14,0
29-Jul-10,4718,0,1.57,6.16,0
30-Jul-10,3826,0,1.27,6.28,0
31-Jul-10,6257,0,2.08,7.9,0
1-Aug-10,6257,0,2.08,9.53,0
2-Aug-10,6397,0,2.13,10.9,0
3-Aug-10,5109,0,1.7,11.95,0
4-Aug-10,5562,0,1.85,12.69,0
5-Aug-10,5302,0,1.77,12.89,0
6-Aug-10,5180,0,1.72,13.34,0
7-Aug-10,6030,0,2.01,13.26,0
8-Aug-10,4802,0,1.6,12.78,0
9-Aug-10,5844,0,1.95,12.6,0
10-Aug-10,4956,0,1.65,12.55,0
11-Aug-10,4982,0,1.66,12.35,0
12-Aug-10,3717,0,1.24,11.82,0
13-Aug-10,2651,0,0.88,10.98,0
14-Aug-10,3780,0,1.26,10.23,0
15-Aug-10,4066,0,1.35,9.99,0
16-Aug-10,6588,0,2.19,10.24,0
17-Aug-10,7757,0,2.58,11.17,0
18-Aug-10,8112,0,2.7,12.21,0
19-Aug-10,7285,0,2.43,13.4,0
20-Aug-10,7651,0,2.55,15.06,0
21-Aug-10,7170,0,2.39,16.19,0
22-Aug-10,5529,0,1.84,16.68,0
23-Aug-10,6836,0,2.28,16.76,0
24-Aug-10,4760,0,1.58,15.76,0
25-Aug-10,5846,0,1.95,15.01,0
26-Aug-10,7228,0,2.41,14.99,0
27-Aug-10,9831,0,3.27,15.72,0
28-Aug-10,9897,0,3.3,16.62,0
29-Aug-10,8748,0,2.91,17.7,0
30-Aug-10,8181,0,2.72,18.14,0
31-Aug-10,6619,0,2.2,18.76,0
1-Sep-10,7611,0,2.53,19.35,0
2-Sep-10,7981,0,2.66,19.6,0
3-Sep-10,7529,0,2.51,18.84,0
4-Sep-10,6055,0,2.02,17.56,0
5-Sep-10,7510,0,2.5,17.14,0
6-Sep-10,7839,0,2.61,17.03,0
7-Sep-10,8745,0,2.91,17.74,0
8-Sep-10,9138,0,3.04,18.25,0
9-Sep-10,8664,0,2.88,18.47,0
10-Sep-10,7961,0,2.65,18.62,0
11-Sep-10,6927,0,2.31,18.91,0
12-Sep-10,7875,0,2.62,19.03,0
13-Sep-10,6680,0,2.22,18.64,0
14-Sep-10,7297,0,2.43,18.16,0
15-Sep-10,7790,0,2.59,17.71,0
16-Sep-10,7946,0,2.65,17.47,0
17-Sep-10,8595,0,2.86,17.68,0
18-Sep-10,8595,0,2.86,18.24,0
19-Sep-10,9776,0,3.26,18.87,0
20-Sep-10,7489,0,2.49,19.14,0
21-Sep-10,7684,0,2.56,19.27,0
22-Sep-10,6577,0,2.19,18.87,0
23-Sep-10,5539,0,1.84,18.07,0
24-Sep-10,4763,0,1.59,16.79,0
25-Sep-10,3639,0,1.21,15.14,0
26-Sep-10,3156,0,1.05,12.94,0
27-Sep-10,2220,0,0.74,11.18,0
28-Sep-10,2783,0,0.93,9.55,0
29-Sep-10,2395,0,0.8,8.16,0
30-Sep-10,3105,0,1.03,7.35,0
1-Oct-10,3937,0,1.31,7.07,0
2-Oct-10,3534,0,1.18,7.04,0
3-Oct-10,3731,0,1.24,7.23,0
4-Oct-10,3344,0,1.11,7.6,0
5-Oct-10,3468,0,1.15,7.83,0
6-Oct-10,4134,0,1.38,8.41,0
7-Oct-10,6619,0,2.2,9.58,0
8-Oct-10,7547,0,2.51,10.78,0
9-Oct-10,8181,0,2.72,12.33,0
10-Oct-10,7818,0,2.6,13.69,0
11-Oct-10,5704,0,1.9,14.48,0
12-Oct-10,4783,0,1.59,14.91,0
13-Oct-10,3476,0,1.16,14.69,0
14-Oct-10,4320,0,1.44,13.93,0
15-Oct-10,3543,0,1.18,12.6,0
16-Oct-10,4109,0,1.37,11.24,0
17-Oct-10,4620,0,1.54,10.17,0
18-Oct-10,3628,0,1.21,9.48,0
19-Oct-10,3502,0,1.17,9.06,0
20-Oct-10,3693,0,1.23,9.13,0
21-Oct-10,3987,0,1.33,9.02,0
22-Oct-10,3581,0,1.19,9.03,0
23-Oct-10,4572,0,1.52,9.18,0
24-Oct-10,4459,0,1.48,9.13,0
25-Oct-10,4391,0,1.46,9.38,0
26-Oct-10,5733,0,1.91,10.13,0
27-Oct-10,6052,0,2.02,10.91,0
28-Oct-10,5676,0,1.89,11.48,0
29-Oct-10,4441,0,1.48,11.76,0
30-Oct-10,4148,0,1.38,11.62,0
31-Oct-10,2929,0,0.98,11.11,0
1-Nov-10,2944,0,0.98,10.63,0
2-Nov-10,3693,0,1.23,9.95,0
3-Nov-10,3186,0,1.06,9,0
4-Nov-10,3481,0,1.16,8.27,0
5-Nov-10,3238,0,1.08,7.86,0
6-Nov-10,2551,0,0.85,7.33,0
7-Nov-10,2688,0,0.9,7.25,0
8-Nov-10,3589,0,1.2,7.47,0
9-Nov-10,3345,0,1.11,7.35,0
10-Nov-10,3094,0,1.03,7.32,0
11-Nov-10,3083,0,1.03,7.19,0
12-Nov-10,3392,0,1.13,7.24,0
13-Nov-10,3488,0,1.16,7.55,0
14-Nov-10,4532,0,1.51,8.17,0
15-Nov-10,5632,0,1.88,8.85,0
16-Nov-10,4876,0,1.62,9.36,0
17-Nov-10,5502,0,1.83,10.16,0
18-Nov-10,4419,0,1.47,10.6,0
19-Nov-10,3887,0,1.29,10.77,0
20-Nov-10,3772,0,1.26,10.86,0
21-Nov-10,3365,0,1.12,10.47,0
22-Nov-10,3182,0,1.06,9.66,0
23-Nov-10,2481,0,0.83,8.86,0
24-Nov-10,3101,0,1.03,8.06,0
25-Nov-10,2913,0,0.97,7.56,0
26-Nov-10,3492,0,1.16,7.43,0
27-Nov-10,3367,0,1.12,7.29,0
28-Nov-10,3069,0,1.02,7.19,0
29-Nov-10,2816,0,0.94,7.07,0
30-Nov-10,3047,0,1.01,7.26,0
1-Dec-10,2851,0,0.95,7.18,0
2-Dec-10,1899,0,0.63,6.84,0
3-Dec-10,2566,0,0.85,6.53,0
4-Dec-10,1654,0,0.55,5.96,0
5-Dec-10,1663,0,0.55,5.49,0
6-Dec-10,1332,0,0.44,5,0
7-Dec-10,1100,0,0.37,4.35,0
8-Dec-10,540,0,0.18,3.58,0
9-Dec-10,2010,0,0.67,3.62,0
10-Dec-10,3197,0,1.06,3.83,0
11-Dec-10,3391,0,1.13,4.41,0
12-Dec-10,4700,0,1.56,5.42,0
13-Dec-10,3544,0,1.18,6.15,0
14-Dec-10,3389,0,1.13,6.92,0
15-Dec-10,2496,0,0.83,7.57,0
16-Dec-10,3610,0,1.2,8.1,0
17-Dec-10,3466,0,1.15,8.19,0
18-Dec-10,2797,0,0.93,7.99,0
19-Dec-10,2520,0,0.84,7.27,0
20-Dec-10,766,0,0.25,6.34,0
21-Dec-10,139,0,0.05,5.26,0
22-Dec-10,0,0,0,4.43,0
23-Dec-10,0,0,0,3.23,0
24-Dec-10,0,0,0,2.07,0
25-Dec-10,0,0,0,1.14,0
26-Dec-10,164,0,0.05,0.36,0
27-Dec-10,649,0,0.22,0.32,0
28-Dec-10,552,0,0.18,0.45,0
29-Dec-10,0,0,0,0.45,0
30-Dec-10,0,0,0,0.45,0
31-Dec-10,0,0,0,0.45,0
1-Jan-11,0,0,0,0.45,0
2-Jan-11,213,0,0.07,0.47,0
3-Jan-11,0,0,0,0.25,0
4-Jan-11,146,0,0.05,0.12,0
5-Jan-11,0,0,0,0.12,0
6-Jan-11,0,0,0,0.12,0
7-Jan-11,0,0,0,0.12,0
8-Jan-11,0,0,0,0.12,0
9-Jan-11,0,0,0,0.05,0
10-Jan-11,1174,0,0.39,0.44,0
11-Jan-11,334,0,0.11,0.5,0
12-Jan-11,239,0,0.08,0.58,0
13-Jan-11,583,0,0.19,0.78,0
14-Jan-11,0,0,0,0.78,0
15-Jan-11,9,0,0,0.78,0
16-Jan-11,0,0,0,0.78,0
17-Jan-11,1285,0,0.43,0.82,0
18-Jan-11,855,0,0.28,0.99,0
19-Jan-11,549,0,0.18,1.09,0
20-Jan-11,821,0,0.27,1.17,0
21-Jan-11,0,0,0,1.17,0
22-Jan-11,19,0,0.01,1.18,0
23-Jan-11,173,0,0.06,1.23,0
24-Jan-11,0,0,0,0.8,0
25-Jan-11,0,0,0,0.52,0
26-Jan-11,1158,0,0.39,0.72,0
27-Jan-11,1104,0,0.37,0.82,0
28-Jan-11,1319,0,0.44,1.26,0
29-Jan-11,2461,0,0.82,2.07,0
30-Jan-11,150,0,0.05,2.06,0
31-Jan-11,439,0,0.15,2.21,0
1-Feb-11,0,0,0,2.21,0
2-Feb-11,1709,0,0.57,2.39,0
3-Feb-11,1223,0,0.41,2.43,0
4-Feb-11,1248,0,0.42,2.41,0
5-Feb-11,1487,0,0.5,2.08,0
6-Feb-11,0,0,0,2.03,0
7-Feb-11,0,0,0,1.89,0
8-Feb-11,0,0,0,1.89,0
9-Feb-11,0,0,0,1.32,0
10-Feb-11,0,0,0,0.91,0
11-Feb-11,0,0,0,0.5,0
12-Feb-11,0,0,0,0,0
13-Feb-11,0,0,0,0,0
14-Feb-11,735,0,0.24,0.24,0
15-Feb-11,0,0,0,0.24,0
16-Feb-11,223,0,0.07,0.32,0
17-Feb-11,0,0,0,0.32,0
18-Feb-11,0,0,0,0.32,0
19-Feb-11,0,0,0,0.32,0
20-Feb-11,0,0,0,0.32,0
21-Feb-11,0,0,0,0.07,0
22-Feb-11,0,0,0,0.07,0
23-Feb-11,86,0,0.03,0.03,0
24-Feb-11,0,0,0,0.03,0
25-Feb-11,0,0,0,0.03,0
26-Feb-11,0,0,0,0.03,0
27-Feb-11,385,0,0.13,0.16,0
28-Feb-11,0,0,0,0.16,0
1-Mar-11,0,0,0,0.16,0
2-Mar-11,8,0,0,0.13,0
3-Mar-11,0,0,0,0.13,0
4-Mar-11,84,0,0.03,0.16,0
5-Mar-11,0,0,0,0.16,0
6-Mar-11,1376,0,0.46,0.49,0
7-Mar-11,1088,0,0.36,0.85,0
8-Mar-11,921,0,0.31,1.16,0
9-Mar-11,974,0,0.32,1.48,0
10-Mar-11,46,0,0.02,1.49,0
11-Mar-11,304,0,0.1,1.57,0
12-Mar-11,228,0,0.08,1.64,0
13-Mar-11,230,0,0.08,1.26,0
14-Mar-11,96,0,0.03,0.93,0
15-Mar-11,1434,0,0.48,1.1,0
16-Mar-11,1778,0,0.59,1.37,0
17-Mar-11,2466,0,0.82,2.18,0
18-Mar-11,2140,0,0.71,2.79,0
19-Mar-11,633,0,0.21,2.92,0
20-Mar-11,1612,0,0.54,3.38,0
21-Mar-11,1129,0,0.38,3.73,0
22-Mar-11,2133,0,0.71,3.96,0
23-Mar-11,2060,0,0.69,4.05,0
24-Mar-11,1123,0,0.37,3.61,0
25-Mar-11,1278,0,0.43,3.32,0
26-Mar-11,723,0,0.24,3.35,0
27-Mar-11,1725,0,0.57,3.39,0
28-Mar-11,1191,0,0.4,3.41,0
29-Mar-11,1089,0,0.36,3.06,0
30-Mar-11,430,0,0.14,2.52,0
31-Mar-11,0,0,0,2.14,0
1-Apr-11,0,0,0,1.72,0
2-Apr-11,0,0,0,1.48,0
3-Apr-11,0,0,0,0.9,0
4-Apr-11,0,0,0,0.51,0
5-Apr-11,0,0,0,0.14,0
6-Apr-11,0,0,0,0,0
7-Apr-11,1361,0,0.45,0.45,0
8-Apr-11,1151,0,0.38,0.84,0
9-Apr-11,1305,0,0.43,1.27,0
10-Apr-11,1396,0,0.46,1.74,0
11-Apr-11,0,0,0,1.74,0
12-Apr-11,0,0,0,1.74,0
13-Apr-11,0,0,0,1.74,0
14-Apr-11,0,0,0,1.28,0
15-Apr-11,0,0,0,0.9,0
16-Apr-11,174,0,0.06,0.52,0
17-Apr-11,148,0,0.05,0.11,0
18-Apr-11,304,0,0.1,0.21,0
19-Apr-11,788,0,0.26,0.47,0
20-Apr-11,178,0,0.06,0.53,0
21-Apr-11,245,0,0.08,0.61,0
22-Apr-11,0,0,0,0.61,0
23-Apr-11,999,0,0.33,0.89,0
24-Apr-11,981,0,0.33,1.16,0
25-Apr-11,776,0,0.26,1.32,0
26-Apr-11,995,0,0.33,1.39,0
27-Apr-11,253,0,0.08,1.41,0
28-Apr-11,472,0,0.16,1.49,0
29-Apr-11,309,0,0.1,1.59,0
30-Apr-11,300,0,0.1,1.36,0
1-May-11,182,0,0.06,1.09,0
2-May-11,664,0,0.22,1.06,0
3-May-11,782,0,0.26,0.99,0
4-May-11,721,0,0.24,1.14,0
5-May-11,654,0,0.22,1.2,0
6-May-11,0,0,0,1.1,0
7-May-11,419,0,0.14,1.14,0
8-May-11,117,0,0.04,1.12,0
9-May-11,561,0,0.19,1.08,0
10-May-11,690,0,0.23,1.05,0
11-May-11,367,0,0.12,0.94,0
12-May-11,922,0,0.31,1.02,0
13-May-11,622,0,0.21,1.23,0
14-May-11,815,0,0.27,1.36,0
15-May-11,349,0,0.12,1.44,0
16-May-11,0,0,0,1.25,0
17-May-11,0,0,0,1.02,0
18-May-11,0,0,0,0.9,0
19-May-11,0,0,0,0.59,0
20-May-11,0,0,0,0.39,0
21-May-11,329,0,0.11,0.23,0
22-May-11,0,0,0,0.11,0
23-May-11,0,0,0,0.11,0
24-May-11,0,0,0,0.11,0
25-May-11,0,0,0,0.11,0
26-May-11,498,0,0.17,0.28,0
27-May-11,615,0,0.2,0.48,0
28-May-11,1102,0,0.37,0.74,0
29-May-11,1087,0,0.36,1.1,0
30-May-11,0,0,0,1.1,0
31-May-11,0,0,0,1.1,0
1-Jun-11,0,0,0,1.1,0
2-Jun-11,0,0,0,0.93,0
3-Jun-11,0,0,0,0.73,0
4-Jun-11,520,0,0.17,0.54,0
5-Jun-11,408,0,0.14,0.31,0
6-Jun-11,567,0,0.19,0.5,0
7-Jun-11,1467,0,0.49,0.99,0
8-Jun-11,677,0,0.23,1.21,0
9-Jun-11,3060,0,1.02,2.23,0
10-Jun-11,2487,0,0.83,3.06,0
11-Jun-11,2585,0,0.86,3.75,0
12-Jun-11,2434,0,0.81,4.42,0
13-Jun-11,852,0,0.28,4.52,0
14-Jun-11,696,0,0.23,4.26,0
15-Jun-11,0,0,0,4.03,0
16-Jun-11,0,0,0,3.01,0
17-Jun-11,203,0,0.07,2.25,0
18-Jun-11,227,0,0.08,1.47,0
19-Jun-11,87,0,0.03,0.69,0
20-Jun-11,967,0,0.32,0.73,0
21-Jun-11,639,0,0.21,0.71,0
22-Jun-11,286,0,0.1,0.8,0
23-Jun-11,584,0,0.19,1,0
24-Jun-11,190,0,0.06,0.99,0
25-Jun-11,0,0,0,0.92,0
26-Jun-11,311,0,0.1,0.99,0
27-Jun-11,1049,0,0.35,1.02,0
28-Jun-11,1181,0,0.39,1.2,0
29-Jun-11,1492,0,0.5,1.6,0
30-Jun-11,2792,0,0.93,2.34,0
1-Jul-11,2799,0,0.93,3.2,0
2-Jul-11,4286,0,1.43,4.63,0
3-Jul-11,4154,0,1.38,5.91,0
4-Jul-11,2716,0,0.9,6.47,0
5-Jul-11,2415,0,0.8,6.88,0
6-Jul-11,1698,0,0.57,6.95,0
7-Jul-11,1359,0,0.45,6.47,0
8-Jul-11,1451,0,0.48,6.02,0
9-Jul-11,1293,0,0.43,5.02,0
10-Jul-11,0,0,0,3.64,0
11-Jul-11,208,0,0.07,2.81,0
12-Jul-11,0,0,0,2,0
13-Jul-11,0,0,0,1.44,0
14-Jul-11,0,0,0,0.98,0
15-Jul-11,0,0,0,0.5,0
16-Jul-11,1035,0,0.34,0.41,0
17-Jul-11,2003,0,0.67,1.08,0
18-Jul-11,2687,0,0.89,1.91,0
19-Jul-11,3424,0,1.14,3.05,0
20-Jul-11,2930,0,0.98,4.02,0
21-Jul-11,1712,0,0.57,4.59,0
22-Jul-11,1670,0,0.56,5.15,0
23-Jul-11,1541,0,0.51,5.32,0
24-Jul-11,1221,0,0.41,5.06,0
25-Jul-11,1719,0,0.57,4.73,0
26-Jul-11,974,0,0.32,3.92,0
27-Jul-11,2294,0,0.76,3.71,0
28-Jul-11,2940,0,0.98,4.12,0
29-Jul-11,5444,0,1.81,5.37,0
30-Jul-11,5375,0,1.79,6.65,0
31-Jul-11,5462,0,1.82,8.06,0
1-Aug-11,4964,0,1.65,9.14,0
2-Aug-11,3138,0,1.04,9.86,0
3-Aug-11,3239,0,1.08,10.18,0
4-Aug-11,3239,0,1.08,10.28,0
5-Aug-11,5354,0,1.78,10.25,0
6-Aug-11,3416,0,1.14,9.59,0
7-Aug-11,4882,0,1.63,9.4,0
8-Aug-11,4863,0,1.62,9.37,0
9-Aug-11,4704,0,1.57,9.89,0
10-Aug-11,6627,0,2.21,11.02,0
11-Aug-11,5057,0,1.68,11.62,0
12-Aug-11,5106,0,1.7,11.54,0
13-Aug-11,3457,0,1.15,11.55,0
14-Aug-11,6564,0,2.19,12.11,0
15-Aug-11,5809,0,1.93,12.43,0
16-Aug-11,6112,0,2.04,12.9,0
17-Aug-11,7382,0,2.46,13.15,0
18-Aug-11,3758,0,1.25,12.72,0
19-Aug-11,2856,0,0.95,11.97,0
20-Aug-11,2856,0,0.95,11.77,0
21-Aug-11,1743,0,0.58,10.16,0
22-Aug-11,0,0,0,8.23,0
23-Aug-11,7028,0,2.34,8.53,0
24-Aug-11,7604,0,2.53,8.61,0
25-Aug-11,7604,0,2.53,9.89,0
26-Aug-11,8773,0,2.92,11.86,0
27-Aug-11,5108,0,1.7,12.61,0
28-Aug-11,3558,0,1.18,13.21,0
29-Aug-11,2203,0,0.73,13.94,0
30-Aug-11,6449,0,2.15,13.75,0
31-Aug-11,7052,0,2.35,13.57,0
1-Sep-11,7517,0,2.5,13.54,0
2-Sep-11,8535,0,2.84,13.46,0
3-Sep-11,5704,0,1.9,13.66,0
4-Sep-11,3195,0,1.06,13.54,0
5-Sep-11,3195,0,1.06,13.87,0
6-Sep-11,4533,0,1.51,13.23,0
7-Sep-11,2890,0,0.96,11.84,0
8-Sep-11,7345,0,2.45,11.79,0
9-Sep-11,7109,0,2.37,11.31,0
10-Sep-11,7737,0,2.58,11.99,0
11-Sep-11,9012,0,3,13.93,0
12-Sep-11,4915,0,1.64,14.5,0
13-Sep-11,4027,0,1.34,14.33,0
14-Sep-11,2423,0,0.81,14.17,0
15-Sep-11,3474,0,1.16,12.88,0
16-Sep-11,3289,0,1.1,11.61,0
17-Sep-11,2843,0,0.95,9.98,0
18-Sep-11,4657,0,1.55,8.53,0
19-Sep-11,2732,0,0.91,7.81,0
20-Sep-11,3604,0,1.2,7.67,0
21-Sep-11,3604,0,1.2,8.06,0
22-Sep-11,3231,0,1.08,7.98,0
23-Sep-11,1990,0,0.66,7.55,0
24-Sep-11,2297,0,0.76,7.36,0
25-Sep-11,2041,0,0.68,6.49,0
26-Sep-11,1769,0,0.59,6.17,0
27-Sep-11,2483,0,0.83,5.8,0
28-Sep-11,1462,0,0.49,5.09,0
29-Sep-11,1818,0,0.61,4.61,0
30-Sep-11,1818,0,0.61,4.56,0
1-Oct-11,1273,0,0.42,4.22,0
2-Oct-11,1847,0,0.61,4.15,0
3-Oct-11,1976,0,0.66,4.22,0
4-Oct-11,1975,0,0.66,4.05,0
5-Oct-11,2446,0,0.81,4.38,0
6-Oct-11,2108,0,0.7,4.48,0
7-Oct-11,1548,0,0.52,4.39,0
8-Oct-11,2314,0,0.77,4.73,0
9-Oct-11,2314,0,0.77,4.89,0
10-Oct-11,2370,0,0.79,5.02,0
11-Oct-11,2626,0,0.87,5.24,0
12-Oct-11,2529,0,0.84,5.26,0
13-Oct-11,2529,0,0.84,5.4,0
14-Oct-11,2373,0,0.79,5.68,0
15-Oct-11,3402,0,1.13,6.04,0
16-Oct-11,3865,0,1.29,6.56,0
17-Oct-11,3865,0,1.29,7.06,0
18-Oct-11,3858,0,1.28,7.47,0
19-Oct-11,2933,0,0.98,7.6,0
20-Oct-11,1202,0,0.4,7.16,0
21-Oct-11,759,0,0.25,6.62,0
22-Oct-11,1386,0,0.46,5.95,0
23-Oct-11,1140,0,0.38,5.04,0
24-Oct-11,1464,0,0.49,4.24,0
25-Oct-11,2505,0,0.83,3.79,0
26-Oct-11,1656,0,0.55,3.37,0
27-Oct-11,2435,0,0.81,3.78,0
28-Oct-11,2435,0,0.81,4.34,0
29-Oct-11,2239,0,0.75,4.62,0
30-Oct-11,3099,0,1.03,5.27,0
31-Oct-11,3084,0,1.03,5.81,0
1-Nov-11,3636,0,1.21,6.19,0
2-Nov-11,4651,0,1.55,7.19,0
3-Nov-11,3751,0,1.25,7.62,0
4-Nov-11,3751,0,1.25,8.06,0
5-Nov-11,3329,0,1.11,8.42,0
6-Nov-11,2619,0,0.87,8.26,0
7-Nov-11,2791,0,0.93,8.17,0
8-Nov-11,2493,0,0.83,7.79,0
9-Nov-11,3071,0,1.02,7.26,0
10-Nov-11,2788,0,0.93,6.94,0
11-Nov-11,3044,0,1.01,6.7,0
12-Nov-11,3766,0,1.25,6.85,0
13-Nov-11,4056,0,1.35,7.33,0
14-Nov-11,4859,0,1.62,8.02,0
15-Nov-11,4859,0,1.62,8.81,0
16-Nov-11,4465,0,1.49,9.27,0
17-Nov-11,3399,0,1.13,9.47,0
18-Nov-11,2959,0,0.99,9.44,0
19-Nov-11,2959,0,0.99,9.18,0
20-Nov-11,2002,0,0.67,8.49,0
21-Nov-11,1702,0,0.57,7.44,0
22-Nov-11,1857,0,0.62,6.44,0
23-Nov-11,1857,0,0.62,5.57,0
24-Nov-11,1625,0,0.54,4.98,0
25-Nov-11,1303,0,0.43,4.43,0
26-Nov-11,0,0,0,3.45,0
27-Nov-11,0,0,0,2.78,0
28-Nov-11,0,0,0,2.21,0
29-Nov-11,120,0,0.04,1.63,0
30-Nov-11,620,0,0.21,1.22,0
1-Dec-11,184,0,0.06,0.74,0
2-Dec-11,73,0,0.02,0.33,0
3-Dec-11,0,0,0,0.33,0
4-Dec-11,0,0,0,0.33,0
5-Dec-11,343,0,0.11,0.45,0
6-Dec-11,192,0,0.06,0.47,0
7-Dec-11,56,0,0.02,0.28,0
8-Dec-11,718,0,0.24,0.46,0
9-Dec-11,1083,0,0.36,0.8,0
10-Dec-11,1286,0,0.43,1.22,0
11-Dec-11,1286,0,0.43,1.65,0
12-Dec-11,2085,0,0.69,2.23,0
13-Dec-11,2470,0,0.82,2.99,0
14-Dec-11,1793,0,0.6,3.57,0
15-Dec-11,1793,0,0.6,3.93,0
16-Dec-11,0,0,0,3.57,0
17-Dec-11,0,0,0,3.14,0
18-Dec-11,180,0,0.06,2.77,0
19-Dec-11,180,0,0.06,2.14,0
20-Dec-11,0,0,0,1.31,0
21-Dec-11,467,0,0.16,0.87,0
22-Dec-11,544,0,0.18,0.46,0
23-Dec-11,797,0,0.27,0.72,0
24-Dec-11,1235,0,0.41,1.13,0
25-Dec-11,571,0,0.19,1.26,0
26-Dec-11,571,0,0.19,1.39,0
27-Dec-11,97,0,0.03,1.43,0
28-Dec-11,0,0,0,1.27,0
29-Dec-11,0,0,0,1.09,0
30-Dec-11,0,0,0,0.82,0
31-Dec-11,0,0,0,0.41,0
1-Jan-12,0,0,0,0.22,0
2-Jan-12,0,0,0,0.03,0
3-Jan-12,0,0,0,0,0
4-Jan-12,0,0,0,0,0
5-Jan-12,0,0,0,0,0
6-Jan-12,0,0,0,0,0
7-Jan-12,0,0,0,0,0
8-Jan-12,0,0,0,0,0
9-Jan-12,0,0,0,0,0
10-Jan-12,0,0,0,0,0
11-Jan-12,0,0,0,0,0
12-Jan-12,0,0,0,0,0
13-Jan-12,0,0,0,0,0
14-Jan-12,0,0,0,0,0
15-Jan-12,0,0,0,0,0
16-Jan-12,0,0,0,0,0
17-Jan-12,0,0,0,0,0
18-Jan-12,0,0,0,0,0
19-Jan-12,0,0,0,0,0
20-Jan-12,0,0,0,0,0
21-Jan-12,0,0,0,0,0
22-Jan-12,0,0,0,0,0
23-Jan-12,0,0,0,0,0
24-Jan-12,0,0,0,0,0
25-Jan-12,0,0,0,0,0
26-Jan-12,0,0,0,0,0
27-Jan-12,0,0,0,0,0
28-Jan-12,0,0,0,0,0
29-Jan-12,526,0,0.18,0.18,0
30-Jan-12,343,0,0.11,0.29,0
31-Jan-12,0,0,0,0.29,0
1-Feb-12,0,0,0,0.29,0
2-Feb-12,0,0,0,0.29,0
3-Feb-12,299,0,0.1,0.39,0
4-Feb-12,746,0,0.25,0.64,0
5-Feb-12,746,0,0.25,0.71,0
6-Feb-12,997,0,0.33,0.93,0
7-Feb-12,662,0,0.22,1.15,0
8-Feb-12,1299,0,0.43,1.58,0
9-Feb-12,1181,0,0.39,1.97,0
10-Feb-12,734,0,0.24,2.12,0
11-Feb-12,514,0,0.17,2.04,0
12-Feb-12,514,0,0.17,1.97,0
13-Feb-12,1746,0,0.58,2.21,0
14-Feb-12,2511,0,0.84,2.83,0
15-Feb-12,2090,0,0.7,3.09,0
16-Feb-12,2090,0,0.7,3.4,0
17-Feb-12,1538,0,0.51,3.66,0
18-Feb-12,1109,0,0.37,3.86,0
19-Feb-12,1279,0,0.43,4.12,0
20-Feb-12,1279,0,0.43,3.96,0
21-Feb-12,0,0,0,3.12,0
22-Feb-12,0,0,0,2.43,0
23-Feb-12,0,0,0,1.73,0
24-Feb-12,0,0,0,1.22,0
25-Feb-12,0,0,0,0.85,0
26-Feb-12,0,0,0,0.43,0
27-Feb-12,0,0,0,0,0
28-Feb-12,0,0,0,0,0
29-Feb-12,0,0,0,0,0
1-Mar-12,0,0,0,0,0
2-Mar-12,0,0,0,0,0
3-Mar-12,0,0,0,0,0
4-Mar-12,0,0,0,0,0
5-Mar-12,0,0,0,0,0
6-Mar-12,0,0,0,0,0
7-Mar-12,0,0,0,0,0
8-Mar-12,0,0,0,0,0
9-Mar-12,0,0,0,0,0
10-Mar-12,23,0,0.01,0.01,0
11-Mar-12,0,0,0,0.01,0
12-Mar-12,0,0,0,0.01,0
13-Mar-12,0,0,0,0.01,0
14-Mar-12,0,0,0,0.01,0
15-Mar-12,0,0,0,0.01,0
16-Mar-12,0,0,0,0.01,0
17-Mar-12,0,0,0,0,0
18-Mar-12,543,0,0.18,0.18,0
19-Mar-12,1128,0,0.38,0.56,0
20-Mar-12,1420,0,0.47,1.03,0
21-Mar-12,1538,0,0.51,1.54,0
22-Mar-12,1335,0,0.44,1.99,0
23-Mar-12,1433,0,0.48,2.46,0
24-Mar-12,1617,0,0.54,3,0
25-Mar-12,1764,0,0.59,3.41,0
26-Mar-12,1567,0,0.52,3.55,0
27-Mar-12,1083,0,0.36,3.44,0
28-Mar-12,486,0,0.16,3.09,0
29-Mar-12,879,0,0.29,2.94,0
30-Mar-12,880,0,0.29,2.76,0
31-Mar-12,1052,0,0.35,2.57,0
1-Apr-12,1528,0,0.51,2.49,0
2-Apr-12,996,0,0.33,2.3,0
3-Apr-12,883,0,0.29,2.23,0
4-Apr-12,883,0,0.29,2.36,0
5-Apr-12,1832,0,0.61,2.68,0
6-Apr-12,1688,0,0.56,2.95,0
7-Apr-12,1062,0,0.35,2.95,0
8-Apr-12,1062,0,0.35,2.8,0
9-Apr-12,947,0,0.32,2.78,0
10-Apr-12,662,0,0.22,2.71,0
11-Apr-12,909,0,0.3,2.72,0
12-Apr-12,909,0,0.3,2.41,0
13-Apr-12,0,0,0,1.85,0
14-Apr-12,0,0,0,1.49,0
15-Apr-12,0,0,0,1.14,0
16-Apr-12,0,0,0,0.83,0
17-Apr-12,0,0,0,0.61,0
18-Apr-12,0,0,0,0.3,0
19-Apr-12,0,0,0,0,0
20-Apr-12,0,0,0,0,0
21-Apr-12,0,0,0,0,0
